,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RH
1079,2012-10-12,53,37,45,-9,32,40,20,0,0.0,29.61,30.35,6.1,7,10.6,60.2
1080,2012-10-13,67,44,56,3,52,54,9,0,0.21,29.18,29.95,11.9,20,12.6,86.5
1081,2012-10-14,71,48,60,7,55,57,5,0,0.77,28.89,29.62,10.8,24,15.6,83.4
1082,2012-10-15,60,41,51,-2,41,46,14,0,0.0,29.21,29.89,5.4,32,9.0,68.3
1083,2012-10-16,70,40,55,3,45,51,10,0,0.0,28.97,29.72,14.0,18,14.4,68.7
1084,2012-10-17,68,54,61,9,52,56,4,0,0.51,28.71,29.45,15.6,19,17.7,72.2
1085,2012-10-18,54,45,50,-1,41,45,15,0,0.07,28.71,29.43,13.7,22,15.1,71.1
1086,2012-10-19,52,43,48,-3,43,45,17,0,0.02,28.81,29.51,4.2,26,7.0,82.6
1087,2012-10-20,59,39,49,-1,40,44,16,0,0.0,29.1,29.8,6.9,27,7.2,71.0
1088,2012-10-21,68,37,53,3,45,49,12,0,0.0,29.25,29.97,6.2,16,6.5,73.9
1089,2012-10-22,65,49,57,7,56,57,8,0,0.81,29.18,29.92,4.0,20,6.5,96.2
1090,2012-10-23,70,57,64,15,60,61,1,0,0.06,29.18,29.9,4.4,16,7.0,87.0
1091,2012-10-24,78,58,68,19,62,65,0,3,0.0,29.15,29.88,11.5,19,11.2,81.3
1092,2012-10-25,75,45,60,12,56,59,5,0,0.13,29.11,29.81,11.8,22,17.6,86.2
1093,2012-10-26,51,37,44,-4,30,39,21,0,0.0,29.54,30.25,8.9,34,9.7,57.5
1094,2012-10-27,48,34,41,-7,27,36,24,0,0.0,29.54,30.28,9.6,36,10.5,57.1
1095,2012-10-28,49,38,44,-3,30,38,21,0,0.0,29.52,30.27,12.8,1,13.6,57.5
1096,2012-10-29,51,36,44,-3,30,38,21,0,0.0,29.43,30.2,14.3,36,15.0,57.5
1097,2012-10-30,48,39,44,-2,26,36,21,0,0.0,29.08,29.85,19.4,35,18.5,48.9
1098,2012-10-31,50,34,42,-4,26,35,23,0,0.0,29.09,29.83,13.5,33,13.8,52.7
1099,2013-05-01,84,56,70,17,54,62,0,5,0.0,29.36,30.06,8.0,18,9.7,56.8
1100,2013-05-02,55,42,49,-5,41,45,16,0,0.11,29.44,30.17,15.2,3,15.4,74.0
1101,2013-05-03,48,40,44,-10,42,43,21,0,0.05,29.28,30.03,11.2,4,11.5,92.7
1102,2013-05-04,71,48,60,6,45,51,5,0,0.02,29.26,29.99,6.1,6,7.0,57.3
1103,2013-05-05,69,48,59,4,43,50,6,0,0.0,29.28,30.0,8.8,3,9.3,55.2
1104,2013-05-06,71,50,61,6,39,49,4,0,0.0,29.28,30.0,7.5,3,8.0,44.2
1105,2013-05-07,75,48,62,7,41,52,3,0,0.0,29.28,30.0,4.7,5,5.8,45.9
1106,2013-05-08,79,48,64,8,43,54,1,0,0.0,29.26,29.98,3.7,7,5.1,46.2
1107,2013-05-09,75,46,61,5,50,54,4,0,0.32,29.15,29.9,1.0,9,5.8,67.1
1108,2013-05-10,47,44,46,-10,43,45,19,0,0.13,29.18,29.91,9.4,36,10.0,89.0
1109,2013-05-11,60,43,52,-5,37,45,13,0,0.0,29.21,29.92,10.1,30,12.7,56.6
1110,2013-05-12,55,37,46,-11,29,39,19,0,0.0,29.35,30.08,7.8,32,11.2,51.0
1111,2013-05-13,64,36,50,-8,32,43,15,0,0.0,29.34,30.09,2.5,9,5.9,49.8
1112,2013-05-14,91,50,71,13,49,59,0,6,0.0,28.98,29.75,8.4,22,11.7,45.4
1113,2013-05-15,84,60,72,14,49,59,0,7,0.0,29.07,29.77,3.2,28,8.4,44.1
1114,2013-05-16,83,53,68,9,46,56,0,3,0.0,29.2,29.89,4.1,7,5.0,45.3
1115,2013-05-17,70,55,63,4,46,53,2,0,0.0,29.29,30.0,6.1,4,6.8,53.9
1116,2013-05-18,80,56,68,8,56,61,0,3,0.0,29.26,29.99,5.3,12,6.5,65.3
1117,2013-05-19,86,58,72,12,61,66,0,7,0.0,29.12,29.85,6.2,14,7.6,68.4
1118,2013-05-20,89,65,77,16,60,67,0,12,1.09,29.03,29.73,12.6,22,13.7,55.9
1119,2013-05-21,81,64,73,12,63,66,0,8,0.56,28.96,29.67,11.2,20,12.1,70.7
1120,2013-05-22,73,52,63,2,60,63,2,0,1.35,28.97,29.66,4.5,25,7.4,90.3
1121,2013-05-23,54,42,48,-13,43,46,17,0,0.06,29.38,30.05,14.5,2,14.8,82.6
1122,2013-05-24,57,41,49,-13,34,42,16,0,0.0,29.62,30.35,7.5,4,8.1,56.1
1123,2013-05-25,57,44,51,-11,37,44,14,0,0.0,29.59,30.34,4.7,5,5.1,58.5
1124,2013-05-26,68,44,56,-6,44,50,9,0,0.02,29.47,30.22,5.5,9,7.4,64.3
1125,2013-05-27,62,53,58,-4,53,55,7,0,0.23,29.21,29.97,8.5,9,9.1,83.8
1126,2013-05-28,76,56,66,3,64,66,0,1,0.2,29.06,29.78,8.7,21,10.2,93.3
1127,2013-05-29,84,64,74,10,64,67,0,9,0.01,29.16,29.88,7.3,20,8.7,71.2
1128,2013-05-30,83,64,74,10,66,69,0,9,0.51,29.13,29.85,13.4,19,14.6,76.3
1129,2013-05-31,77,64,71,7,65,67,0,6,0.3,29.05,29.79,11.7,20,12.1,81.0
1130,2013-06-01,76,63,70,6,62,64,0,5,0.56,28.98,29.69,13.1,22,13.0,76.0
1131,2013-06-02,63,43,53,-11,50,51,12,0,0.01,29.24,29.93,1.8,5,6.2,89.3
1132,2013-06-03,68,43,56,-8,43,50,9,0,0.0,29.34,30.06,3.7,12,4.8,61.7
1133,2013-06-04,72,50,61,-3,45,52,4,0,0.0,29.39,30.11,5.3,7,6.1,55.5
1134,2013-06-05,73,54,64,-1,49,54,1,0,0.01,29.24,30.0,6.8,5,8.2,57.9
1135,2013-06-06,64,52,58,-8,50,53,7,0,0.15,29.18,29.91,8.9,3,9.1,74.9
1136,2013-06-07,68,52,60,-6,45,52,5,0,0.0,29.2,29.92,9.5,3,9.9,57.3
1137,2013-06-08,74,49,62,-4,43,53,3,0,0.0,29.25,29.96,4.7,7,5.4,49.5
1138,2013-06-09,80,55,68,2,55,61,0,3,0.01,29.15,29.88,6.0,15,8.9,63.2
1139,2013-06-10,76,60,68,1,63,65,0,3,0.26,29.08,29.79,2.7,4,4.3,83.9
1140,2013-06-11,83,60,72,5,62,67,0,7,0.0,29.13,29.85,3.2,25,4.5,71.0
1141,2013-06-12,86,63,75,7,64,67,0,10,0.75,29.0,29.74,3.1,8,8.0,68.7
1142,2013-06-13,73,58,66,-2,54,59,0,1,0.0,29.23,29.92,11.7,3,12.2,65.1
1143,2013-06-14,78,56,67,-1,51,57,0,2,0.0,29.34,30.05,6.6,6,7.9,56.7
1144,2013-06-15,80,58,69,1,62,65,0,4,0.17,29.21,29.95,5.6,21,7.7,78.3
1145,2013-06-16,86,69,78,9,62,67,0,13,0.0,29.16,29.88,8.3,27,9.2,57.9
1146,2013-06-17,88,59,74,5,55,63,0,9,0.03,29.18,29.89,3.9,29,8.1,51.7
1147,2013-06-18,71,56,64,-6,52,56,1,0,0.0,29.31,30.01,11.4,3,11.6,64.8
1148,2013-06-19,75,53,64,-6,46,55,1,0,0.0,29.39,30.1,5.9,8,6.9,51.9
1149,2013-06-20,86,56,71,1,58,64,0,6,0.0,29.38,30.1,5.1,12,5.9,63.2
1150,2013-06-21,82,68,75,5,65,68,0,10,0.79,29.34,30.04,7.4,19,9.5,70.9
1151,2013-06-22,80,67,74,4,67,69,0,9,0.04,29.3,30.01,3.1,22,8.4,78.7
1152,2013-06-23,87,66,77,7,68,71,0,12,0.84,29.26,29.97,10.7,20,11.5,73.8
1153,2013-06-24,89,67,78,7,67,69,0,13,0.18,29.25,29.95,8.9,23,10.0,68.6
1154,2013-06-25,85,67,76,5,69,71,0,11,0.03,29.13,29.86,4.5,19,6.9,79.4
1155,2013-06-26,80,66,73,2,67,68,0,8,1.48,29.05,29.76,2.2,16,7.4,81.1
1156,2013-06-27,90,64,77,6,67,70,0,12,0.92,29.01,29.73,7.2,29,7.2,71.1
1157,2013-06-28,83,67,75,4,61,66,0,10,0.0,28.91,29.63,10.5,31,10.9,61.7
1158,2013-06-29,72,64,68,-3,59,62,0,3,0.0,28.97,29.66,12.0,2,12.3,72.9
1159,2013-06-30,77,62,70,-2,52,59,0,5,0.0,29.2,29.88,13.8,2,13.9,52.8
1160,2013-07-01,75,59,67,-5,51,58,0,2,0.0,29.31,30.03,12.6,3,12.3,56.7
1161,2013-07-02,68,60,64,-8,52,57,1,0,0.0,29.33,30.05,11.0,3,11.2,64.8
1162,2013-07-03,72,59,66,-6,60,62,0,1,0.02,29.32,30.04,2.2,2,5.3,81.2
1163,2013-07-04,83,56,70,-2,61,64,0,5,0.0,29.34,30.05,4.4,20,5.1,73.1
1164,2013-07-05,86,60,73,1,61,66,0,8,0.0,29.33,30.04,3.7,19,4.8,65.9
1165,2013-07-06,83,65,74,2,65,68,0,9,0.0,29.29,30.01,4.1,19,4.5,73.5
1166,2013-07-07,88,70,79,7,67,71,0,14,0.0,29.26,29.97,6.6,21,6.8,66.6
1167,2013-07-08,86,70,78,5,71,74,0,13,0.5,29.24,29.95,7.8,23,8.4,79.0
1168,2013-07-09,85,73,79,6,74,75,0,14,0.0,29.19,29.91,6.9,23,7.3,84.6
1169,2013-07-10,85,66,76,3,65,70,0,11,0.0,29.2,29.89,6.0,34,8.3,68.8
1170,2013-07-11,81,64,73,0,54,62,0,8,0.0,29.36,30.06,6.5,3,7.4,51.2
1171,2013-07-12,83,58,71,-2,53,61,0,6,0.0,29.38,30.1,4.0,8,4.8,53.0
1172,2013-07-13,84,62,73,0,59,65,0,8,0.0,29.41,30.12,6.8,9,7.5,61.4
1173,2013-07-14,88,72,80,7,66,71,0,15,0.0,29.47,30.17,6.7,9,7.6,62.3
1174,2013-07-15,89,71,80,6,71,74,0,15,0.09,29.52,30.23,4.3,8,5.1,74.1
1175,2013-07-16,92,73,83,9,72,75,0,18,0.0,29.54,30.25,6.4,23,6.8,69.5
1176,2013-07-17,94,76,85,11,72,76,0,20,0.0,29.51,30.23,6.7,26,6.9,65.2
1177,2013-07-18,95,77,86,12,72,76,0,21,0.0,29.31,30.05,7.2,24,8.1,63.0
1178,2013-07-19,96,71,84,10,70,75,0,19,0.58,29.1,29.83,13.3,25,14.0,62.8
1179,2013-07-20,89,71,80,6,64,69,0,15,0.06,29.17,29.86,4.8,1,7.5,58.1
1180,2013-07-21,88,68,78,4,65,69,0,13,0.01,29.18,29.89,2.8,7,6.7,64.0
1181,2013-07-22,87,71,79,5,66,71,0,14,0.0,29.07,29.78,4.9,24,7.4,64.5
1182,2013-07-23,78,63,71,-3,60,64,0,6,0.03,29.15,29.83,8.8,2,11.0,68.3
1183,2013-07-24,72,60,66,-8,51,58,0,1,0.0,29.31,30.01,7.8,5,8.1,58.5
1184,2013-07-25,81,57,69,-5,54,61,0,4,0.0,29.33,30.05,4.1,23,5.1,58.6
1185,2013-07-26,70,62,66,-8,61,63,0,1,0.39,29.21,29.94,7.6,22,8.5,83.8
1186,2013-07-27,65,55,60,-14,51,56,5,0,0.0,29.17,29.9,9.0,30,10.6,72.1
1187,2013-07-28,69,54,62,-12,50,55,3,0,0.0,29.23,29.93,8.7,28,9.1,64.6
1188,2013-07-29,76,57,67,-7,55,59,0,2,0.0,29.41,30.11,2.0,1,7.0,65.6
1189,2013-07-30,74,57,66,-8,59,62,0,1,0.04,29.39,30.12,4.2,16,4.7,78.1
1190,2013-07-31,75,62,69,-5,64,65,0,4,0.5,29.26,30.0,2.2,32,4.4,84.0
1191,2013-08-01,81,61,71,-2,57,62,0,6,0.0,29.23,29.95,7.6,30,7.8,61.2
1192,2013-08-02,84,62,73,0,63,67,0,8,0.63,29.15,29.87,4.5,29,8.2,70.7
1193,2013-08-03,81,64,73,0,55,62,0,8,0.0,29.33,30.03,5.8,2,6.8,53.2
1194,2013-08-04,75,60,68,-5,56,61,0,3,0.0,29.42,30.14,5.9,6,7.8,65.3
1195,2013-08-05,75,58,67,-6,59,62,0,2,0.07,29.23,29.98,6.8,19,7.6,75.7
1196,2013-08-06,83,67,75,2,68,70,0,10,0.04,29.13,29.86,7.2,21,8.0,78.8
1197,2013-08-07,89,67,78,5,68,71,0,13,0.0,29.14,29.83,4.0,30,9.9,71.2
1198,2013-08-08,78,65,72,-1,56,62,0,7,0.0,29.26,29.98,8.6,5,9.3,57.1
1199,2013-08-09,82,59,71,-2,60,65,0,6,0.0,29.28,29.98,4.7,27,5.3,68.3
1200,2013-08-11,81,60,71,-2,61,64,0,6,0.01,29.35,30.07,2.0,27,3.0,70.5
1201,2013-08-12,82,67,75,2,65,68,0,10,0.27,29.21,29.93,3.5,27,7.5,70.9
1202,2013-08-13,70,58,64,-9,52,58,1,0,0.0,29.37,30.07,8.7,3,9.6,64.8
1203,2013-08-14,72,56,64,-8,50,56,1,0,0.0,29.44,30.16,3.9,4,7.1,60.3
1204,2013-08-15,75,55,65,-7,53,58,0,0,0.0,29.4,30.13,4.2,24,4.9,65.4
1205,2013-08-16,82,55,69,-3,52,60,0,4,0.0,29.44,30.15,2.8,4,5.2,54.4
1206,2013-08-17,81,57,69,-3,56,62,0,4,0.0,29.47,30.19,5.7,8,6.4,62.9
1207,2013-08-18,81,59,70,-2,57,63,0,5,0.0,29.41,30.14,3.7,8,4.8,63.5
1208,2013-08-19,85,57,71,0,60,65,0,6,0.0,29.34,30.07,5.1,25,5.3,68.3
1209,2013-08-20,88,66,77,6,62,68,0,12,0.0,29.34,30.06,7.7,22,8.0,60.0
1210,2013-08-21,90,68,79,8,65,70,0,14,0.01,29.3,30.02,8.6,23,9.0,62.2
1211,2013-08-22,78,68,73,2,67,69,0,8,0.23,29.36,30.05,1.5,23,7.0,81.1
1212,2013-08-23,82,62,72,1,55,63,0,7,0.0,29.43,30.14,6.1,6,6.8,55.2
1213,2013-08-24,86,60,73,2,59,65,0,8,0.0,29.49,30.2,5.3,17,6.1,61.4
1214,2013-08-25,89,65,77,7,62,68,0,12,0.0,29.46,30.18,9.2,22,9.6,60.0
1215,2013-08-26,92,70,81,11,68,72,0,16,0.0,29.34,30.06,9.0,24,9.4,64.8
1216,2013-08-27,96,77,87,17,70,75,0,22,0.0,29.18,29.9,11.7,24,12.0,56.9
1217,2013-08-28,83,71,77,7,69,72,0,12,0.0,29.26,29.95,6.9,3,9.3,76.6
1218,2013-08-29,89,66,78,8,64,69,0,13,0.0,29.29,30.01,3.9,10,4.7,62.0
1219,2013-08-30,96,67,82,12,68,72,0,17,0.36,29.13,29.86,4.4,26,8.3,62.5
1220,2013-08-31,78,71,75,6,67,69,0,10,0.07,29.1,29.82,6.1,5,7.2,75.9
1221,2013-09-01,85,65,75,7,67,70,0,10,0.14,29.05,29.76,4.2,29,5.2,75.9
1222,2013-09-02,79,60,70,2,61,64,0,5,0.0,29.21,29.9,8.1,2,9.2,73.1
1223,2013-09-03,77,57,67,-1,54,59,0,2,0.0,29.32,30.02,4.0,30,5.8,63.1
1224,2013-09-04,84,59,72,4,57,63,0,7,0.0,29.37,30.08,6.2,26,7.0,59.3
1225,2013-09-05,74,59,67,0,54,60,0,2,0.0,29.49,30.2,9.0,5,9.2,63.1
1226,2013-09-06,86,57,72,5,58,64,0,7,0.0,29.38,30.11,4.7,20,6.0,61.3
1227,2013-09-07,88,65,77,10,62,68,0,12,0.01,29.21,29.94,5.7,23,6.9,60.0
1228,2013-09-08,77,71,74,8,66,69,0,9,0.0,29.26,29.98,10.5,7,11.9,76.3
1229,2013-09-09,94,68,81,15,70,74,0,16,0.0,29.15,29.86,9.0,20,10.1,69.3
1230,2013-09-10,95,77,86,20,64,71,0,21,0.0,29.25,29.95,12.1,24,12.5,48.0
1231,2013-09-11,91,75,83,18,66,71,0,18,0.0,29.28,29.98,4.2,27,7.5,56.7
1232,2013-09-12,82,62,72,7,59,64,0,7,0.0,29.28,29.98,7.0,35,9.4,63.7
1233,2013-09-13,67,52,60,-5,45,52,5,0,0.0,29.41,30.13,10.7,1,11.5,57.3
1234,2013-09-14,72,47,60,-4,43,52,5,0,0.0,29.36,30.1,4.7,21,5.9,53.2
1235,2013-09-15,62,56,59,-5,52,55,6,0,0.65,29.34,30.06,1.1,2,5.4,77.5
1236,2013-09-16,64,51,58,-6,47,52,7,0,0.0,29.59,30.3,9.7,3,10.8,66.8
1237,2013-09-17,71,49,60,-4,51,56,5,0,0.0,29.49,30.23,7.0,13,7.6,72.1
1238,2013-09-18,81,60,71,7,60,64,0,6,0.55,29.26,30.01,8.7,18,9.0,68.3
1239,2013-09-19,84,69,77,14,68,70,0,12,0.84,29.14,29.87,8.3,16,10.6,73.8
1240,2013-09-20,76,58,67,5,60,63,0,2,0.0,29.08,29.8,10.1,26,11.0,78.7
1241,2013-09-21,67,52,60,-2,48,53,5,0,0.0,29.17,29.87,9.6,33,10.0,64.4
1242,2013-09-22,67,49,58,-4,47,52,7,0,0.0,29.3,30.01,6.2,4,7.5,66.8
1243,2013-09-23,67,46,57,-4,48,53,8,0,0.0,29.34,30.06,4.9,10,6.1,71.8
1244,2013-09-24,70,49,60,-1,49,54,5,0,0.0,29.26,30.0,6.2,10,8.0,66.6
1245,2013-09-25,70,51,61,0,52,56,4,0,0.0,29.23,29.95,4.8,5,5.7,72.2
1246,2013-09-26,75,50,63,3,52,58,2,0,0.0,29.34,30.04,3.8,8,4.2,67.3
1247,2013-09-27,81,52,67,7,51,57,0,2,0.0,29.38,30.09,7.0,13,7.4,56.7
1248,2013-09-28,84,55,70,11,56,62,0,5,0.2,29.24,29.98,10.9,19,12.7,61.0
1249,2013-09-29,68,51,60,1,49,54,5,0,0.18,29.29,30.01,6.0,36,7.6,66.6
1250,2013-09-30,74,47,61,2,49,55,4,0,0.0,29.21,29.93,5.8,19,6.2,64.5
1251,2013-10-01,79,62,71,13,62,65,0,6,0.0,29.21,29.92,12.5,22,12.2,73.2
1252,2013-10-02,76,62,69,11,50,59,0,4,0.0,29.31,30.02,4.7,7,6.4,50.6
1253,2013-10-03,78,60,69,12,65,67,0,4,0.12,29.19,29.91,7.4,19,7.9,86.7
1254,2013-10-04,74,65,70,13,65,66,0,5,0.0,29.23,29.94,2.6,12,6.2,84.0
1255,2013-10-05,80,61,71,14,66,68,0,6,0.82,29.11,29.84,5.2,19,6.4,84.1
1256,2013-10-06,64,45,55,-1,44,49,10,0,0.09,29.02,29.75,8.7,25,9.5,66.4
1257,2013-10-07,68,45,57,1,45,50,8,0,0.0,29.23,29.92,6.1,28,9.0,64.0
1258,2013-10-08,75,43,59,3,48,53,6,0,0.0,29.42,30.13,4.7,18,5.6,66.9
1259,2013-10-09,71,48,60,5,47,53,5,0,0.0,29.45,30.18,3.6,12,4.6,61.8
1260,2013-10-10,74,46,60,5,50,55,5,0,0.0,29.37,30.11,2.9,13,3.9,69.3
1261,2013-10-11,76,51,64,10,51,56,1,0,0.0,29.28,30.02,7.3,14,7.7,62.7
1262,2013-10-12,73,46,60,6,54,57,5,0,0.12,29.32,30.02,5.7,21,7.4,80.2
1263,2013-10-13,64,44,54,1,41,48,11,0,0.0,29.62,30.32,5.3,32,6.6,61.4
1264,2013-10-14,62,42,52,-1,44,49,13,0,0.0,29.53,30.29,6.6,8,8.4,74.3
1265,2013-10-15,64,49,57,4,51,54,8,0,0.07,29.14,29.91,7.6,19,10.6,80.5
1266,2013-10-16,54,47,51,-1,45,48,14,0,0.0,29.16,29.89,10.5,25,10.8,79.5
1267,2013-10-17,53,40,47,-5,44,46,18,0,0.29,29.12,29.86,6.1,26,6.9,89.6
1268,2013-10-18,50,39,45,-6,40,43,20,0,0.0,29.18,29.91,8.3,26,8.7,82.4
1269,2013-10-19,54,42,48,-3,37,42,17,0,0.01,29.1,29.83,8.9,25,9.2,65.6
1270,2013-10-20,61,36,49,-1,42,46,16,0,0.01,29.07,29.8,5.1,20,6.1,77.1
1271,2013-10-21,55,33,44,-6,31,38,21,0,0.0,29.19,29.9,10.8,27,11.5,59.6
1272,2013-10-22,42,29,36,-14,31,34,29,0,0.0,29.21,29.95,5.4,26,6.1,81.7
1273,2013-10-23,46,32,39,-10,27,34,26,0,0.0,29.24,29.98,9.2,30,10.0,61.6
1274,2013-10-24,44,31,38,-11,25,33,27,0,0.0,29.45,30.16,10.3,30,10.9,59.2
1275,2013-10-25,51,29,40,-8,26,35,25,0,0.0,29.47,30.24,10.8,24,11.7,57.3
1276,2013-10-26,55,37,46,-2,29,39,19,0,0.0,29.22,29.96,10.9,27,14.2,51.0
1277,2013-10-27,54,29,42,-6,29,37,23,0,0.0,29.28,30.02,6.3,23,6.6,59.4
1278,2013-10-28,53,35,44,-3,37,41,21,0,0.0,29.54,30.26,9.0,4,9.4,76.2
1279,2013-10-29,57,42,50,3,40,45,15,0,0.0,29.49,30.25,6.1,10,7.5,68.2
1280,2013-10-30,63,43,53,7,52,53,12,0,0.55,29.22,30.0,6.6,15,7.5,96.1
1281,2013-10-31,64,46,55,9,56,57,10,0,1.04,28.69,29.45,9.4,24,11.5,103.3
1282,2014-05-01,49,42,46,-7,38,42,19,0,0.09,29.02,29.74,13.5,24,13.4,73.2
1283,2014-05-02,53,46,50,-4,39,45,15,0,0.0,29.03,29.77,10.2,24,11.5,65.8
1284,2014-05-03,67,46,57,3,37,48,8,0,0.0,29.07,29.77,13.8,28,14.7,47.1
1285,2014-05-04,58,44,51,-3,29,41,14,0,0.0,29.31,30.01,4.8,3,10.0,42.3
1286,2014-05-05,55,43,49,-6,34,42,16,0,0.05,29.26,29.98,12.6,5,13.1,56.1
1287,2014-05-06,63,41,52,-3,34,45,13,0,0.0,29.21,29.95,12.6,7,13.7,50.1
1288,2014-05-07,78,48,63,8,42,50,2,0,0.0,29.1,29.82,7.5,8,8.9,46.4
1289,2014-05-08,89,51,70,14,55,63,0,5,0.1,29.08,29.8,13.7,21,14.2,59.1
1290,2014-05-09,73,54,64,8,52,58,1,0,1.03,29.03,29.74,13.2,24,16.0,64.8
1291,2014-05-10,77,47,62,6,42,52,3,0,0.0,29.19,29.91,2.9,25,6.9,47.9
1292,2014-05-11,81,52,67,10,53,59,0,2,0.12,29.19,29.91,7.6,16,8.9,61.0
1293,2014-05-12,84,64,74,17,64,67,0,9,2.09,29.13,29.85,6.6,19,12.0,71.2
1294,2014-05-13,67,52,60,2,53,56,5,0,0.12,29.29,29.98,9.5,26,12.3,77.6
1295,2014-05-14,56,44,50,-8,39,46,15,0,0.02,29.36,30.09,10.9,2,12.0,65.8
1296,2014-05-15,55,40,48,-10,35,41,17,0,0.19,29.26,30.0,10.3,1,13.6,60.6
1297,2014-05-16,46,37,42,-17,34,38,23,0,0.1,29.33,30.05,4.9,6,8.0,72.8
1298,2014-05-17,60,39,50,-9,33,42,15,0,0.0,29.4,30.12,7.7,26,8.5,52.0
1299,2014-05-18,69,47,58,-2,37,48,7,0,0.0,29.47,30.19,9.8,22,10.5,45.6
1300,2014-05-19,69,45,57,-3,40,50,8,0,0.0,29.34,30.1,12.7,16,13.3,52.7
1301,2014-05-20,85,62,74,13,58,63,0,9,0.82,29.12,29.86,9.9,20,11.1,57.3
1302,2014-05-21,86,63,75,14,55,63,0,10,0.01,29.16,29.86,4.4,31,7.5,49.8
1303,2014-05-22,70,53,62,1,47,54,3,0,0.0,29.36,30.06,4.0,5,6.8,57.6
1304,2014-05-23,69,48,59,-2,43,51,6,0,0.0,29.47,30.18,6.2,5,6.5,55.2
1305,2014-05-24,74,47,61,-1,42,52,4,0,0.0,29.44,30.18,3.9,6,5.2,49.7
1306,2014-05-25,83,50,67,5,46,56,0,2,0.0,29.35,30.08,2.3,15,5.0,47.0
1307,2014-05-26,87,61,74,12,59,65,0,9,0.0,29.25,29.98,5.9,21,7.5,59.6
1308,2014-05-27,85,58,72,10,61,65,0,7,0.21,29.21,29.91,5.3,25,10.0,68.4
1309,2014-05-28,71,56,64,1,49,55,1,0,0.03,29.29,30.0,9.1,4,9.3,57.9
1310,2014-05-29,76,54,65,1,51,57,0,0,0.0,29.38,30.09,8.4,5,9.0,60.8
1311,2014-05-30,79,53,66,2,49,57,0,1,0.0,29.44,30.15,6.1,6,7.0,54.0
1312,2014-05-31,88,54,71,7,50,59,0,6,0.0,29.39,30.12,5.8,12,8.0,47.3
1313,2014-06-01,90,63,77,13,59,66,0,12,0.0,29.24,29.96,12.9,18,13.0,53.8
1314,2014-06-02,83,68,76,12,62,67,0,11,0.14,29.11,29.83,13.2,22,14.6,62.2
1315,2014-06-03,81,66,74,10,50,60,0,9,0.0,29.18,29.89,7.2,28,9.8,42.9
1316,2014-06-04,70,55,63,-1,53,57,2,0,0.19,29.13,29.85,7.8,6,9.3,70.1
1317,2014-06-05,76,52,64,-1,42,53,1,0,0.0,29.23,29.95,5.0,6,6.0,44.6
1318,2014-06-06,81,49,65,-1,40,54,0,0,0.0,29.26,29.98,3.9,11,4.9,39.8
1319,2014-06-07,84,57,71,5,50,59,0,6,0.08,29.18,29.91,3.3,9,7.7,47.3
1320,2014-06-08,72,54,63,-3,44,53,2,0,0.23,29.28,29.98,13.9,2,14.1,50.0
1321,2014-06-09,78,55,67,1,48,55,0,2,0.0,29.24,29.96,7.7,4,8.5,50.6
1322,2014-06-10,66,56,61,-6,51,55,4,0,1.26,29.12,29.87,10.0,3,10.3,69.9
1323,2014-06-11,67,57,62,-5,55,58,3,0,0.52,29.0,29.71,6.4,34,7.4,77.8
1324,2014-06-12,79,58,69,1,56,62,0,4,0.0,29.08,29.78,8.6,27,10.0,62.9
1325,2014-06-13,75,55,65,-3,41,52,0,0,0.0,29.26,29.96,6.4,31,9.8,41.5
1326,2014-06-14,79,52,66,-2,43,55,0,1,0.0,29.31,30.03,7.8,17,8.3,43.1
1327,2014-06-15,84,60,72,4,55,63,0,7,0.0,29.17,29.89,14.3,19,15.7,55.2
1328,2014-06-16,88,67,78,9,61,67,0,13,0.0,29.24,29.97,7.4,21,8.7,55.7
1329,2014-06-17,91,77,84,15,64,70,0,19,0.0,29.15,29.86,9.1,22,12.6,51.1
1330,2014-06-18,82,61,72,2,63,66,0,7,0.65,29.24,29.93,2.0,23,10.2,73.3
1331,2014-06-19,79,59,69,-1,61,64,0,4,0.32,29.33,30.04,6.0,7,8.2,75.4
1332,2014-06-20,85,63,74,4,63,67,0,9,0.01,29.23,29.94,2.6,30,8.5,68.6
1333,2014-06-21,84,60,72,2,62,65,0,7,1.28,29.21,29.92,0.7,17,7.3,71.0
1334,2014-06-22,82,63,73,3,61,64,0,8,0.0,29.16,29.88,4.4,7,4.9,65.9
1335,2014-06-23,81,66,74,4,65,68,0,9,0.05,29.11,29.83,2.9,22,5.5,73.5
1336,2014-06-24,87,70,79,8,65,69,0,14,0.41,29.15,29.85,0.8,36,4.7,62.2
1337,2014-06-25,80,59,70,-1,58,61,0,5,0.0,29.28,29.98,6.8,4,7.3,65.5
1338,2014-06-26,78,59,69,-2,57,61,0,4,0.0,29.34,30.04,6.2,5,6.8,65.4
1339,2014-06-27,88,59,74,3,62,67,0,9,0.0,29.28,30.0,7.9,16,9.8,66.4
1340,2014-06-28,87,71,79,8,67,70,0,14,0.0,29.23,29.96,11.8,18,12.1,66.6
1341,2014-06-29,85,69,77,6,67,71,0,12,0.07,29.2,29.9,12.3,21,12.9,71.1
1342,2014-06-30,87,67,77,5,67,70,0,12,2.6,29.05,29.77,6.3,20,12.6,71.1
1343,2014-07-01,80,67,74,2,60,65,0,9,0.0,29.02,29.72,12.3,24,12.4,61.9
